,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
121,CHEMBL3901821,0.8,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(N)N(C)C1=O,9.096910013008056,448.16660372000007,5,1,3.992180000000004,True
122,CHEMBL3902302,0.84,nM,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,9.075720713938118,428.221226136,6,1,4.349880000000003,True
123,CHEMBL3904438,0.87,nM,CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,9.060480747381382,501.1235587240001,7,2,3.2399000000000004,True
124,CHEMBL1916003,0.89,nM,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@H](O)CN2)C1=O,9.050609993355089,614.3279769479999,6,5,2.2305000000000006,True
125,CHEMBL3952111,0.9,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)cn1,9.045757490560677,518.171396056,10,2,3.159600000000002,True
126,CHEMBL3973477,0.9,nM,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)nc1,9.045757490560677,517.1761470880001,9,2,3.7646000000000015,True
127,CHEMBL3963996,0.9,nM,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cs1,9.045757490560677,507.137653404,9,2,4.1259200000000025,True
128,CHEMBL3922952,0.9,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,9.045757490560677,534.1018725240001,8,2,4.806800000000003,True
129,CHEMBL3394040,0.9,nM,CC1(C)C=C(c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)CCO1,9.045757490560677,458.17541881600005,7,1,4.559200000000003,True
130,CHEMBL4103296,0.9,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)[C@H](C)C1,9.045757490560677,380.218129564,6,1,3.061300000000002,True
131,CHEMBL3695728,0.9,nM,CN1C(=O)[C@]2(N=C1N)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cccnc3F)cc12,9.045757490560677,456.15976875200005,6,1,3.8274000000000026,True
132,CHEMBL4526395,0.9,nM,COc1cnc(C(=O)Nc2ccnc([C@]34CN(c5ncc(F)cn5)C[C@H]3CSC(N)=N4)c2)cn1,9.045757490560677,481.1444701000001,11,2,1.4547999999999996,True
133,CHEMBL3695730,0.9,nM,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(N)N(C)C2=O)c2cc(C4=CCOCC4)cc(F)c2O3)c1,9.045757490560677,494.17541881599993,6,1,4.198800000000003,True
134,CHEMBL4740498,0.9,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,9.045757490560677,479.15913779600004,6,1,4.217780000000003,True
135,CHEMBL4746645,0.9,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCCC3)C[C@H]21,9.045757490560677,493.17478786000004,6,1,4.607880000000003,True
136,CHEMBL3394057,0.9,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,9.045757490560677,443.11938116000005,7,1,4.178000000000002,True
137,CHEMBL4097477,0.91,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)[C@H](CC)C1,9.040958607678906,394.233779628,6,1,3.4514000000000022,True
138,CHEMBL4285211,0.92,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccc(F)n3)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,9.036212172654444,443.11938116000005,7,1,4.178000000000002,True
139,CHEMBL4525240,0.95,nM,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cc3)ccc2F)Cn2cnc(C(F)F)c2C(N)=N1,9.022276394711152,438.1415938240001,6,2,3.7180800000000014,True
140,CHEMBL3972883,0.96,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(N)N(C)C1=O,9.017728766960431,432.19615426000007,5,1,3.4778800000000016,True
141,CHEMBL2151243,0.99,nM,CC(=O)N[C@@H](Cc1ccc(C)c(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,9.00436480540245,497.30537036,5,3,4.561920000000004,True
142,CHEMBL4740455,0.99,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@](=O)(=NCC(F)(F)F)N(C)C(N)=N2)c1,9.00436480540245,511.14135679200007,7,2,3.0737000000000014,True
143,CHEMBL4573117,0.99,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@@](=O)(=NCC(F)(F)F)N(C)C(N)=N2)c1,9.00436480540245,511.14135679200007,7,2,3.0737000000000014,True
144,CHEMBL2347198,1.0,nM,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,9.0,433.13617409600005,7,2,2.4655000000000005,True
145,CHEMBL555517,1.0,nM,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(/C(C)=N\OC)c1,9.0,638.327976948,7,3,5.097800000000005,False
146,CHEMBL3680857,1.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(OCF)cn3)ccc2F)N=C(N)OC[C@@H]1F,9.0,394.12527506400005,6,2,2.6770000000000005,True
147,CHEMBL2030996,1.0,nM,CC(=O)N[C@@H](Cc1cccc(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,9.0,483.289720296,5,3,4.253500000000003,True
148,CHEMBL3680895,1.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,9.0,460.09253096400005,6,2,3.634000000000002,True
149,CHEMBL2347204,1.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,9.0,371.11938116000005,6,2,2.2428800000000004,True
150,CHEMBL3971440,1.0,nM,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)cc(F)c2O3)nc1,9.0,524.1408448760001,8,2,4.630080000000002,True
151,CHEMBL231862,1.0,nM,CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,9.0,672.315698012,7,4,4.282400000000003,True
152,CHEMBL3741792,1.0,nM,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,9.0,489.1149998120001,7,2,3.0203800000000003,True
153,CHEMBL3261078,1.0,nM,CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,9.0,438.09286739999993,6,2,2.905800000000001,True
154,CHEMBL3680897,1.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,9.0,451.126752284,7,2,2.8522800000000013,True
155,CHEMBL3261062,1.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)COCC1(F)F,9.0,412.09138809200005,5,2,3.364300000000001,True
156,CHEMBL2347197,1.0,nM,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,9.0,419.12052403200005,7,2,2.0754,True
157,CHEMBL3951405,1.0,nM,NC1=NC2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,9.0,471.15068128800004,7,1,4.6106000000000025,True
158,CHEMBL2347211,1.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCSC(N)=N1,9.0,378.0717380320001,5,2,3.7932000000000015,True
159,CHEMBL3975488,1.0,nM,CC(C)(C)COc1cc(F)c2c(c1)C1(COCCC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,9.0,479.2020481640001,6,1,5.5785000000000045,True
160,CHEMBL3680856,1.0,nM,C[C@]1(c2cc(NC(=O)c3ncc(F)cc3F)ccc2F)N=C(N)OC[C@@H]1F,9.0,382.105288568,5,2,2.6494,True
161,CHEMBL4537415,1.0,nM,COC[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)[C@H]1F,9.0,431.1227522880001,7,2,2.9744800000000007,True
162,CHEMBL3394222,1.0,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2CCCOC2)nc1F,9.0,450.15034693999996,7,1,4.0100000000000025,True
163,CHEMBL4800593,1.0,nM,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,9.0,496.14930138400007,8,1,2.8491800000000005,True
164,CHEMBL3983509,1.0,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CO1,9.0,434.09795277999996,6,2,3.808200000000002,True
165,CHEMBL2179131,1.0,nM,CC(C)CNC(=O)[C@@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)[C@H](C)O,9.0,665.324705224,7,5,3.0257000000000036,True
166,CHEMBL4470897,1.0,nM,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,9.0,460.13806800400005,7,1,2.8747000000000007,True
167,CHEMBL4441612,1.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2nncc2C(N)=N1,9.0,390.13528532000015,8,2,1.5704799999999999,True
168,CHEMBL595100,1.0,nM,CC(C)c1cccc(C2(NC[C@@H](O)[C@@H]3Cc4cccc(c4)OCCCCOc4cc(cc(N5CCCC5=O)c4)C(=O)N3)CC2)c1,9.0,611.33592154,6,3,5.469100000000005,False
169,CHEMBL595016,1.0,nM,CCCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,9.0,636.3345416359999,7,4,5.062300000000004,False
170,CHEMBL3979143,1.0,nM,C#CCOc1cnc(C(=O)Nc2cc(Cl)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,9.0,485.08777993200005,7,2,3.414500000000001,True
171,CHEMBL3904149,1.0,nM,C#CCOc1cnc(C(=O)Nc2cc(C)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,9.0,483.13298053600005,7,2,3.019120000000001,True
172,CHEMBL3910991,1.0,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(F)c3)cc1C21N=C(N)N(C)C1=O,9.0,425.1914834800001,4,1,3.745300000000003,True
173,CHEMBL4790308,1.0,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC3)C[C@H]21,9.0,465.14348773200004,6,1,3.8276800000000026,True
174,CHEMBL3979006,1.0,nM,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,9.0,537.103766432,8,2,5.126000000000004,False
175,CHEMBL3653487,1.0,nM,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,9.0,433.13617409600005,7,2,2.1178999999999997,True
176,CHEMBL3903132,1.0,nM,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,9.0,521.133316972,8,2,4.6117000000000035,True
177,CHEMBL3657429,1.0,nM,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)c1,9.0,464.202382512,6,1,4.942680000000004,True
178,CHEMBL250295,1.0,nM,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(N(c3ccccc3)S(C)(=O)=O)c2)COC1=O,9.0,597.2297422199999,6,2,5.204900000000005,False
179,CHEMBL403268,1.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)N[C@H](C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)c1,9.0,658.2825060640001,7,4,4.073800000000004,True
180,CHEMBL3354713,1.0,nM,CC1(COc2cc(F)c3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4)ccc2O3)COC1,9.0,447.15943440399997,7,1,3.997200000000002,True
181,CHEMBL3683852,1.0,nM,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,9.0,445.13617409600005,7,2,2.4639000000000006,True
182,CHEMBL510659,1.0,nM,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)c1,9.0,634.29667682,6,3,3.226820000000001,True
183,CHEMBL4591139,1.03,nM,CC(F)(F)[C@H]1OC[C@]2(c3cc(NC(=O)c4ccc(C(F)(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,8.987162775294827,504.1054661360001,6,2,4.418800000000004,True
184,CHEMBL4515824,1.03,nM,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(C(F)(F)F)cn4)ccc3F)CO[C@H](C(F)(F)F)[C@H]2CO1,8.987162775294827,492.10323788,6,2,3.609300000000003,True
185,CHEMBL4086961,1.05,nM,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CC(=O)N(C)C(N)=N3)c2)cn1,8.978810700930062,424.1659167520001,7,2,1.6621,True
186,CHEMBL4575413,1.1,nM,CCCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,8.958607314841775,477.1646171000001,8,2,3.4777000000000022,True
187,CHEMBL3904830,1.1,nM,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)nc1,8.958607314841775,530.1514095600002,9,2,4.162000000000002,True
188,CHEMBL4457316,1.1,nM,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12,8.958607314841775,458.0591226600001,5,2,4.566000000000002,True
189,CHEMBL4070299,1.1,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@@]21CC[C@H](OC)[C@@H](C)C1,8.958607314841775,380.218129564,6,1,3.061300000000002,True
190,CHEMBL3933430,1.1,nM,[C-]#[N+]c1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCC(OC)CC2)C3)c1,8.958607314841775,439.2008250399999,5,1,3.8895700000000044,True
191,CHEMBL3673207,1.1,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21N=C(N)N2CCON=C21,8.958607314841775,468.17283197200004,6,1,4.446900000000004,True
192,CHEMBL3983916,1.1,nM,Cc1onc2c1CC1(CC2)Cc2ccc(-c3cc(F)cc(Cl)c3)cc2C12N=C(N)N(C)C2=O,8.958607314841775,464.14153184400004,5,1,4.155920000000004,True
193,CHEMBL4110988,1.1,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1[C@]21N=C(C)C(N)=N1,8.958607314841775,363.23106254800007,4,1,3.810100000000003,True
194,CHEMBL3965633,1.1,nM,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)nc1,8.958607314841775,546.12856594,9,2,4.878600000000003,True
195,CHEMBL2408787,1.1,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncnc3)cc1C21C=C(F)C(N)=N1,8.958607314841775,378.18558957600004,5,1,3.694600000000002,True
196,CHEMBL3908041,1.1,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3cnc(F)cn3)ccc1Oc1c2cc(-c2cccnc2)nc1F,8.958607314841775,501.1360938440001,9,2,3.5484000000000018,True
197,CHEMBL3975637,1.2,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,8.920818753952375,518.131423064,8,2,4.292500000000002,True
198,CHEMBL4459222,1.2,nM,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCc4ncco4)cn3)cc(F)c1F)N=C(N)S2,8.920818753952375,516.1391306240001,10,2,3.2559000000000013,True
199,CHEMBL3989948,1.2,nM,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,8.920818753952375,412.22631151599995,5,1,4.236000000000003,True
200,CHEMBL3394215,1.2,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(-c2cccnc2F)nc1F,8.920818753952375,461.109959348,7,1,4.317100000000002,True
201,CHEMBL439521,1.2,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cc(-c2nn[nH]n2)cc(-c2nn[nH]n2)c1,8.920818753952375,800.3691211279997,16,10,-1.98419999999999,False
202,CHEMBL4561476,1.2,nM,C[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)[C@H]1F,8.920818753952375,442.108659696,6,2,4.077700000000002,True
203,CHEMBL4539909,1.3,nM,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(CF)C[C@H]21,8.886056647693163,440.0685444720001,5,2,4.270400000000002,True
204,CHEMBL3910114,1.3,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)cn1,8.886056647693163,531.1466585280001,10,2,3.5570000000000013,True
205,CHEMBL3653726,1.3,nM,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](O)CC2)C3)c1,8.886056647693163,398.21066145199995,5,2,3.581900000000002,True
206,CHEMBL3394046,1.3,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(N3CCOCC3)cc12,8.886056647693163,433.15501772,8,1,2.8135000000000012,True
207,CHEMBL3639562,1.3,nM,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,8.886056647693163,468.152845476,5,1,5.587480000000004,True
208,CHEMBL3908554,1.4,nM,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)nc1,8.853871964321762,530.1514095600002,9,2,4.162000000000002,True
209,CHEMBL3896483,1.4,nM,Cc1onc2c1CC1(CC2)Cc2ccc(-c3cccc(C#N)c3)cc2C12N=C(N)N(C)C2=O,8.853871964321762,437.1851749760001,6,1,3.235100000000001,True
210,CHEMBL1915990,1.4,nM,CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@@](CC(C)C)(NC(C)=O)C2=O)C1,8.853871964321762,656.3749271400002,6,4,3.6648000000000005,True
211,CHEMBL3695747,1.4,nM,CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,8.853871964321762,502.13650844400007,7,1,4.149000000000002,True
212,CHEMBL3985866,1.4,nM,CN1C(=O)C2(N=C1N)c1cc(-c3cccnc3)ccc1CC21CCc2ccccc2CC1,8.853871964321762,422.210661452,4,1,3.8521000000000027,True
213,CHEMBL2152919,1.4,nM,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)O3)c1,8.853871964321762,414.20557607199993,6,1,3.8247000000000027,True
214,CHEMBL1916170,1.4,nM,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3cccnc3)CN2)C1=O,8.853871964321762,705.3701761079999,7,4,3.8500000000000023,True
215,CHEMBL3935940,1.4,nM,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,8.853871964321762,487.1079086600001,7,2,2.8498,True
216,CHEMBL3952809,1.4,nM,NC1=N[C@@]2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,8.853871964321762,521.126610052,8,2,4.409400000000003,True
217,CHEMBL3394052,1.4,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccccc3)cc12,8.853871964321762,424.133554004,6,1,4.643900000000003,True
218,CHEMBL2151058,1.4,nM,CC#Cc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,8.853871964321762,411.231062548,4,1,4.841000000000005,True
219,CHEMBL3695744,1.4,nM,CN1C(=O)CC2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2=CCCOC2)nc1F,8.853871964321762,489.161245972,7,1,3.7516000000000025,True
220,CHEMBL3917597,1.4,nM,Cc1cc(Br)cnc1C(=O)Nc1ccc2c(c1)C1(CCSC(N)=N1)c1cc(C3=CCOCC3)nc(F)c1O2,8.853871964321762,595.0689009160001,8,2,5.5435200000000036,False
221,CHEMBL4760458,1.5,nM,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,8.823908740944319,495.154052416,7,1,3.4541800000000027,True
222,CHEMBL3915375,1.5,nM,[C-]#[N+]c1ccc2c(c1)[C@@]1(N=C(C)C(N)=N1)[C@]1(CC[C@H](OC)[C@@H](C)C1)C2,8.823908740944319,336.195011388,4,1,3.5993900000000023,True
223,CHEMBL4085364,1.5,nM,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21C[C@H](C)[C@@H](OC)[C@H](C)C1,8.823908740944319,394.233779628,6,1,3.3073000000000023,True
224,CHEMBL3899867,1.5,nM,CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(-c4cncc(F)c4)cc3[C@@]23N=C(C)C(N)=N3)C[C@H]1C,8.823908740944319,420.2325397680001,5,1,4.495700000000004,True
225,CHEMBL3955716,1.5,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,8.823908740944319,448.20746789200007,5,1,5.278880000000006,True
226,CHEMBL3965117,1.5,nM,COC1CCC2(CC1)Cc1ccc(-c3cccc(Cl)c3)cc1C21N=C(N)N(C)C1=O,8.823908740944319,423.171354752,4,1,4.1205000000000025,True
227,CHEMBL3891240,1.5,nM,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,8.823908740944319,533.1533034680001,9,2,4.481200000000003,True
228,CHEMBL4462314,1.5,nM,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2CCC(F)(F)[C@@H]21,8.823908740944319,429.141259476,6,2,3.3186800000000014,True
229,CHEMBL3948443,1.5,nM,COc1ccc(C(=O)Nc2ccc3c(c2)[C@@]2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,8.823908740944319,517.1761470880001,9,2,3.7646000000000015,True
230,CHEMBL3908654,1.5,nM,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,8.823908740944319,534.108579444,8,2,5.009100000000003,False
231,CHEMBL3742160,1.5,nM,Cc1cc(F)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@@]3(=O)=NCCCCN3C(N)=N2)c1,8.823908740944319,462.16495144800007,6,2,2.942820000000001,True
232,CHEMBL3985518,1.5,nM,COc1ccc(F)c(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,8.823908740944319,421.21655535599996,5,1,4.617300000000004,True
233,CHEMBL4648883,1.5,nM,C[C@H]1C[C@H]2CC(F)(F)C(N)=N[C@@]2(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)CO1,8.823908740944319,467.158052412,7,2,3.1903000000000015,True
234,CHEMBL1916169,1.5,nM,CCC(C)[C@@]1(NC(C)=O)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccn3)CN2)C1=O,8.823908740944319,705.3701761079999,7,4,3.8500000000000023,True
235,CHEMBL3913972,1.6,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(-c2cncc(F)c2)nc1F,8.795880017344075,518.131423064,8,2,4.292500000000002,True
236,CHEMBL3683795,1.6,nM,CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,8.795880017344075,445.13617409600005,7,2,2.3074000000000003,True
237,CHEMBL2152915,1.6,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,8.795880017344075,432.1716891000001,5,1,4.994680000000006,True
238,CHEMBL2152918,1.6,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(N)=N1,8.795880017344075,452.1211735200001,5,1,4.627100000000004,True
239,CHEMBL3917445,1.6,nM,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)cn1,8.795880017344075,534.148552436,10,2,3.8762000000000016,True
